track_id,spotify_id,genre,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,percussive_mean,percussive_var,tempo,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_var,mfccs_2_var,mfccs_3_var,mfccs_4_var,mfccs_5_var,mfccs_6_var,mfccs_7_var,mfccs_8_var,mfccs_9_var,mfccs_10_var,mfccs_11_var,mfccs_12_var,mfccs_13_var,mfccs_14_var,mfccs_15_var,mfccs_16_var,mfccs_17_var,mfccs_18_var,mfccs_19_var,mfccs_20_var
TRFIJKG128F4264CF1,2S6nxUfc9e0BKK3sJmBUx7,Blues,0.43842003,0.07529796,0.3023992,0.0046145543,2672.01840119311,218342.83856731432,2957.029090700846,45769.49117121584,6519.298673930921,1039159.3858046546,0.09839785009398497,0.0014110852058803565,3.41482e-05,0.057282176,1.1923033e-05,0.013915242,129.19921875,-3.932718,76.994064,16.99087,23.521408,12.975204,8.323963,6.780035,8.341202,1.1565843,9.216459,-3.591338,6.3118353,4.613145,12.239756,2.9255097,5.8716426,0.3697371,3.531433,-4.206352,2.6054733,893.63007,184.40059,160.69585,114.039604,55.311993,144.16626,54.412468,69.65344,42.39491,52.96772,35.946213,46.47315,37.988613,37.070637,35.703213,45.890743,43.57591,45.78854,29.464987,31.745522
TRFMZYD128F9340103,33vERQvutjssRH1m99vvPO,Blues,0.29415038,0.09475879,0.10304821,0.0044421987,1639.5406379579704,413254.8312436032,2084.7747500836963,157090.99663010964,3511.7740028782896,2208236.488533152,0.05817155192669173,0.0018930750034980741,-5.270206e-07,0.007205175,-1.3434781e-05,0.0032626598,89.10290948275862,-200.23361,112.1886,4.1162996,34.11769,-1.1046739,15.573474,3.59598,-0.55609304,1.5438092,0.92389035,-3.2652469,4.766011,-1.8298326,1.7529765,-4.3570914,0.7753276,-4.807218,-1.9571548,-5.1047745,-6.427168,6830.069,871.1484,297.66736,289.7176,295.8179,141.93242,126.31836,182.60805,144.01004,105.77056,140.25232,80.24163,64.91481,86.68407,63.259766,76.43123,67.355644,52.83872,58.6383,90.71956
TRFPHYZ128F428CA40,1Oz0D3zMtYH9o4ghMz37P0,Blues,0.47954026,0.07601444,0.29526967,0.0022641304,2698.998718853314,289936.6851089463,2633.7235172029964,84499.34872351438,5735.684364720395,1186925.6579380615,0.11325187969924812,0.0011766790784337332,-1.3949445e-05,0.05375725,-0.0002320658,0.012008285,95.703125,13.037104,70.642075,-4.0718627,39.52553,5.2889857,15.101644,6.222106,12.301903,4.071607,11.793103,2.385912,10.652784,-3.5323813,-2.1043143,-5.7809787,3.423724,-4.808738,2.52069,-0.20320643,1.9814036,441.8599,360.20358,175.07161,108.21143,74.61723,45.03177,55.286552,47.42436,32.781227,53.001835,34.955833,30.05755,35.015743,26.81086,30.353643,27.741955,16.265966,21.746273,31.725101,32.35966
TRFREFO12903CB7B2D,01lTGDtgiCKMo1hYAG7hqy,Blues,0.26176515,0.10290405,0.07897916,0.0035797912,1452.2332757131473,222771.8978131007,2040.1671645839153,249791.2803794261,3095.924136513158,1993908.7117642907,0.046537241541353386,0.0008221718797150513,-3.2733757e-07,0.004848548,-9.695442e-06,0.002249503,92.28515625,-278.14252,109.737465,12.7997675,47.08418,17.968697,7.8351207,2.375654,-1.7000422,-2.1824915,-7.1009865,-4.2641683,-6.952939,-5.1171503,-1.6619818,-1.6140387,-1.0683717,-6.3199186,-3.9630578,-0.9883618,-2.0012624,6081.9795,731.46606,1279.3499,179.06659,175.39482,91.64639,100.05227,113.172066,80.67233,65.51361,82.79828,53.704777,67.27466,53.73616,83.93754,105.135574,132.21051,125.27344,103.79552,107.74609
TRFWLDO128F93613DF,01x0q5TTuPeuXQ4EQwtDUf,Blues,0.4121706,0.08382379,0.21089599,0.0034674334,1876.6630919158083,333657.4667208245,1990.6115833241295,154476.24635416712,3719.4965563322367,1607746.3130772607,0.0940657307330827,0.001617249494167994,4.9821924e-06,0.022977715,-0.0002100009,0.0077015483,89.10290948275862,-41.0528,119.85771,-23.958227,38.150032,-2.4918778,6.8116975,-7.7166224,11.490129,0.6044858,10.474104,-2.421337,6.4114666,-7.6411953,4.673077,-4.540836,2.690051,-4.85896,1.9241365,-3.7708158,-1.6824583,3734.1165,903.8186,408.52414,159.79149,116.17139,94.282776,81.15337,59.727966,75.76835,59.617462,56.64217,42.665993,50.10384,33.590263,30.306513,35.32521,32.94905,30.966808,31.161827,32.88249
TRFZFRP128F4264623,27xtlwdW44JikD6IMCJk1e,Blues,0.4692533,0.07892839,0.19243251,0.0018119394,2543.483385599981,117688.26170350543,2645.3394822860378,50067.90465345469,5623.565995065789,681563.2103519756,0.12132136983082707,0.0005626913259699128,-2.2519329e-07,0.013900957,-0.00011356157,0.009639996,107.666015625,-12.884239,85.09375,-3.824657,22.195415,4.457687,15.371926,4.8946147,7.7392397,-2.8559113,8.830378,-0.33854476,-0.9808221,-3.3091702,1.9851946,-2.7869196,1.9581602,-2.7596676,0.29374397,-4.5422773,-1.6260026,1021.39594,147.97911,140.85689,68.16628,70.00091,41.008095,48.010433,86.71197,39.248226,35.8821,40.97124,38.67347,37.255104,27.741724,27.068396,29.210611,37.957413,39.146786,35.42653,32.837917
TRFZZDX128F4273E6C,01S5iaLFJsqkBwzKStKDOI,Blues,0.38024136,0.08569219,0.16297996,0.003331178,2134.3224048644247,180170.1676637611,1973.5431817234178,73914.93926651,4082.7276932565787,679344.8574523187,0.11868171405075188,0.0016508810839204724,3.7157042e-06,0.013267846,8.875741e-05,0.0081467,103.359375,-67.45549,98.95236,-40.15053,43.19629,-1.8424493,15.018301,-4.5329576,5.630738,-10.262029,-0.3665264,-8.501905,-2.5865178,-11.043949,-3.626105,-11.565187,-2.4364448,-8.37057,-1.6417392,-3.1083713,0.25726995,2421.9182,540.0843,364.10394,171.39954,129.0491,86.08719,77.72458,60.211193,65.28449,52.55915,46.143246,64.95662,45.854626,64.34741,42.433945,40.369045,58.390873,62.836548,50.338768,85.013115
TRGWLHC128F9305F3D,05bHCm37N49qKZVQcaSrHD,Blues,0.3695641,0.09028588,0.09969806,0.00073127326,1960.841538156753,235777.01217303524,1951.3260620343005,79548.2012615239,3621.706671463816,705821.5507642053,0.11800252584586467,0.0032908996130452525,-0.0013582371,0.006188373,-0.0017646769,0.0018832908,198.76802884615384,-153.7061,95.96458,-27.946619,46.69272,16.919079,16.056316,3.7141647,11.948149,-1.387349,-3.3642879,-4.4761047,4.3809547,-6.350189,-0.92334497,-5.4712286,1.4109974,-9.487954,-2.4420125,-7.065143,-3.9656153,1655.4045,462.86142,1070.3119,156.63672,142.95929,115.09911,104.2107,90.260994,77.5163,108.706154,80.38807,69.75088,69.99778,69.381485,92.92382,53.74344,49.105988,73.46186,66.12338,102.97751
TRIMAMK128F9361235,0iwSCBiqp5WQ6v75lzR31M,Blues,0.3514977,0.087315574,0.1122646,0.0011059832,2182.4726545149506,192332.22025986793,2455.671446308856,55954.20351432121,4970.446134868421,817298.5252184882,0.09163166705827068,0.0013409589008031755,-0.0014922519,0.007993486,-0.0024055243,0.0019923854,161.4990234375,-105.5932,95.74648,6.273576,30.560392,-8.534947,10.836195,-9.002549,4.778982,-0.45955688,7.4890304,-6.6016655,0.43885002,-8.960793,-3.1790702,-5.4502063,-5.4715605,-9.166141,-0.7341196,-0.94975454,1.4425727,2099.2908,311.4645,156.87231,121.9497,78.24931,48.49789,64.24458,38.418777,32.252323,44.190453,46.780735,35.31282,39.683125,34.30135,54.256916,41.96767,40.22308,50.497467,61.471504,46.99407
TRITNFB128F9325167,1DgC23k3oyeqPs5vEkU8Rx,Blues,0.45209906,0.073932536,0.34421432,0.0017649857,2875.1533443252806,199028.13013043065,2704.768986443126,52388.42775772978,6169.667454769737,667028.8618185513,0.12870432918233082,0.0011821909159450562,3.0665877e-05,0.070514195,-0.00011103322,0.018871462,143.5546875,48.532772,70.18093,-3.2223248,32.863037,2.7360625,15.074326,-4.9053617,15.151955,0.35047403,10.1765585,0.6310081,10.594075,-2.354587,1.7195363,-6.397077,5.0310616,-5.053074,1.7873942,-2.1784394,2.3700898,293.15662,191.63501,128.44243,84.43785,75.933136,43.02823,44.0235,35.827602,28.74015,44.97179,26.327608,27.714037,26.280083,28.222656,33.808723,22.172825,27.198084,30.692196,31.388227,33.369057
TRIUACN128F9333554,0DuQIp9mv0L7KHpjYw0MQR,Blues,0.3303158,0.08347804,0.17701435,0.0023990243,1596.03455564191,135080.41247697614,2211.370572020886,93025.17951118974,3251.270816200658,1202755.8248591225,0.06063865718984962,0.0003035665468199445,-0.005497299,0.021964239,-0.0060599176,0.0039106333,103.359375,-88.65092,125.325554,6.539252,13.368116,3.7821486,6.422983,10.580887,2.369819,3.5324962,0.25956756,-1.4910988,4.2922482,-4.0597835,-1.246393,-6.0581894,3.8676858,-1.2501866,1.3016734,-1.2786938,0.45166922,2095.2937,356.08017,149.49841,118.83052,53.82555,40.262524,60.207626,94.35794,71.174164,49.63979,53.534,77.82427,42.134533,33.87063,29.97388,37.69943,37.805397,33.261574,27.513018,53.38389
TRIVXMR128EF347EC9,0175RdLhdePpj41jHfr8mW,Blues,0.23865426,0.09303358,0.051408432,0.001680419,1299.3559321501482,173162.40062450583,1575.8466743819733,162390.31690608218,2372.780890213816,924099.2347751629,0.055748502114661654,0.0010559810239684153,-1.2234425e-06,0.0030076986,-7.3663887e-07,0.00064113236,99.38401442307692,-334.37418,124.35008,-32.306023,8.729248,-6.3678665,-21.664722,-19.134277,-27.230652,-26.81569,-15.057566,-17.088709,-17.782108,-15.035782,-15.239941,-15.220856,-12.11765,-12.15279,-6.8354793,-6.115439,-7.1982126,7951.685,1070.5348,1310.4349,244.7431,213.44449,138.83656,86.74122,130.9247,100.559044,99.50935,71.86099,57.10874,64.4415,88.10523,114.416855,99.90568,165.99825,220.79648,160.4826,169.3429
TRIYTLZ12903CEBB77,7DiYQkeXaXm4Pkq99bjbXi,Blues,0.4424856,0.075029835,0.3125637,0.0016022581,2952.873534617323,311506.8434786541,2919.0023916455616,57909.76216403626,6446.684827302632,1219851.6654076667,0.12969924812030076,0.0019550201642020643,-2.3472176e-06,0.05857034,-8.688739e-05,0.017210571,184.5703125,23.795105,66.528595,12.362292,34.427658,8.654695,5.3268895,2.8685048,5.2762575,5.842621,0.96683395,-3.3137112,1.4858075,-2.4954472,-1.2286205,-2.8771408,-1.0914197,-4.470958,1.8800399,-4.7494245,-0.6430907,737.4821,303.6014,120.88397,110.45111,51.04719,57.71301,56.049385,68.1865,66.60185,50.289845,33.424545,29.502092,27.584259,31.613535,32.09284,29.121895,34.81571,32.80179,32.054783,41.646267
TRJEDMY12903CF4DD3,0AYG9AcwqEeqgAw3OvshPC,Blues,0.3799476,0.0796252,0.21698193,0.003013877,2040.7292035564183,390970.57987964107,2315.7731201773076,239842.74185705147,4485.868112664473,2263922.7204738893,0.08170083411654136,0.00125831786446887,9.051907e-06,0.031870347,9.922126e-05,0.0067139864,161.4990234375,-53.052612,103.6521,-7.694234,34.045273,9.26335,14.120604,-0.5054239,2.372226,-2.7138143,7.937543,0.4921159,2.1326141,-3.39931,4.2579393,0.9067721,5.0615315,-2.7553866,1.5098848,-3.723672,1.5788077,1894.6006,745.16974,272.27524,118.773445,64.04494,62.408745,43.80371,39.731293,56.606335,45.632298,57.243134,47.964558,41.963326,48.471428,42.866043,39.88271,40.619186,46.03307,59.396046,68.23634
TRJZZUF128F9332693,028765LghWkDUyd1SjNJoc,Blues,0.25087154,0.08260977,0.027179498,0.0003735054,1572.7045078346043,275364.24007106654,1894.4550527304893,228602.35170535548,3128.223941200658,1880846.0311810395,0.07401682918233082,0.0014247934722167166,-1.8703879e-06,0.00091813115,-1.345266e-05,6.392986e-05,161.4990234375,-347.9297,117.29555,-8.932412,33.372845,6.334336,11.050213,-7.283424,-1.6864473,-7.5901327,-8.331823,-17.379208,-10.801603,-8.262634,-2.6449306,-6.8437057,-11.495043,-18.386734,-6.4303517,-4.4859915,-3.1939802,9600.24,1026.2776,1363.7117,191.8493,133.33086,80.23373,113.50248,63.730778,91.24105,120.38662,151.3258,147.07213,138.29361,108.08691,97.73739,150.06497,89.25887,89.95343,100.643845,82.908394
TRKIJDR128F92C2E32,0Jo0gFzUud963rYSsaRTta,Blues,0.4404032,0.08253336,0.12281147,0.0007588016,2339.7379227307997,228712.42060067627,2476.513908204367,101963.28884754072,5166.025904605263,1125349.991780569,0.09406940202067669,0.0010473496756617537,2.0889418e-06,0.008358049,-2.3505605e-05,0.003045238,123.046875,-92.50682,83.84842,-4.042093,38.037014,8.845187,20.465141,-2.8371348,16.568142,4.3583765,4.234835,-11.375221,-2.2955308,-0.8091938,-0.29313734,-7.3823094,-1.763655,-4.1889935,1.4243362,0.70021,-5.609867,1203.016,318.55963,305.54556,77.40985,133.30219,47.88763,61.54272,83.561,73.60857,61.196156,42.47624,39.284847,31.81999,35.83327,28.413067,39.461273,33.072464,45.831833,49.45438,58.623497
TRLJFXD128F426BB46,0I4HPrjHdKDogpa3S5TTAf,Blues,0.30437994,0.09088276,0.10868176,0.0030496651,2032.1648594783358,318786.79276116093,1953.1330344196815,142928.28781817522,3806.6817434210525,1449227.0773368531,0.11172095277255639,0.002450865762203677,-1.6577823e-06,0.0071189133,-4.1094268e-06,0.003785718,107.666015625,-146.68665,99.445435,-38.305706,18.073898,-13.258676,-0.14600122,-4.6786823,-3.9875708,-28.32677,0.10268517,-12.050435,-5.209567,-11.401946,-10.746096,-15.011461,-9.631615,-5.941651,-8.552661,-14.552803,-7.3510485,4974.7134,1014.87195,540.65576,163.76881,209.11147,149.98169,130.5586,64.36628,125.19214,146.09328,80.82533,67.52882,87.33055,69.80571,70.355385,82.31025,54.194145,52.14796,65.298256,93.28029
TRLJGIX128F92F323D,0480zldyxMPfcy8brNQUTT,Blues,0.34637427,0.08839947,0.288564,0.005412162,1858.5044828724538,254527.94632497957,2206.1933898936345,201514.54575498597,3858.6528577302633,1601549.9003508082,0.0758304452537594,0.0007207518590568815,9.56178e-06,0.052255873,0.00022010681,0.016052805,135.99917763157896,-27.114151,115.145935,-10.325103,26.833334,7.785615,3.5382168,5.9265695,10.075797,0.3757794,5.2558618,-5.581493,0.19179839,-0.76518685,1.6816319,0.10096672,2.4630558,-0.7652774,2.0360227,-2.1538866,1.3162944,4795.439,776.24426,454.38443,101.70195,80.053955,78.08892,74.62783,81.97851,49.748116,56.89064,46.760567,40.64989,34.09041,47.143463,54.226723,66.77338,59.579254,46.537994,33.42234,58.83522
TRLJQXJ12903D08ECB,4ZRW5BsjuqO5osXHdKP54V,Blues,0.3683377,0.07824273,0.1891016,0.0008564376,2567.1168820678654,202824.6803228662,2321.393724923542,83099.92678293116,5006.3887746710525,999427.4778775559,0.14539767387218044,0.0013159221869352285,-1.8118056e-06,0.020330317,-2.684049e-05,0.0063992767,83.35433467741936,-13.3510895,80.92704,-27.303299,31.690168,-5.296451,3.9864905,-2.4318607,6.4693556,-5.955666,2.631449,-5.545841,2.3972485,-4.856732,-5.3631835,-7.440769,-1.362887,-6.5354877,-2.5368109,-3.533132,-7.302976,642.75116,376.75928,204.21855,149.78531,69.27633,70.6213,51.53694,34.903248,47.86522,46.51955,36.69308,36.24005,38.913116,37.2022,43.418488,48.691986,39.648235,34.68607,31.118616,63.52282
TRLMWXI128F930F60E,0qF6s9FoXGICPfLvgY3sD0,Blues,0.26882142,0.091274865,0.121812865,0.00051894685,1758.3806755192586,142956.04285683233,2063.5049357875905,115804.75320490313,3641.5398848684213,1097293.5557596572,0.0885514567669173,0.000521929445082879,-1.0116192e-06,0.01114569,-1.787124e-05,0.0016296649,89.10290948275862,-135.80536,110.77134,-11.252706,22.134605,-0.294095,17.759953,9.459409,16.640114,-2.0239346,1.4272006,-4.7499137,6.638278,-3.7781887,0.75719506,-7.7830224,-5.680853,-4.0357814,0.63342386,-1.7177757,3.550398,1390.487,483.7817,212.47894,116.22123,60.358673,61.790062,79.66336,68.1787,62.27639,59.439835,96.87679,88.50098,60.72245,66.09629,96.83565,104.514305,77.245186,144.76968,186.97418,169.41861
TRLOGCF128F424FF3C,171I1tOZ4cXU33R57VBGJQ,Blues,0.42583036,0.08168154,0.171383,0.003147984,1912.2210373928788,183887.15299991012,2174.4407545107206,136291.43307139113,3999.1853412828946,1199548.3306339243,0.09509001997180451,0.0010830214297335428,-6.735919e-06,0.011372422,-4.5149638e-05,0.009425737,95.703125,-68.96228,113.173,-12.38204,26.504223,1.2451631,9.725866,3.6010683,13.231686,-1.8683933,1.2762496,-1.4269613,7.293018,-2.676642,1.9218438,-1.1736394,0.6776715,-1.5306431,1.0111878,-4.4543715,-1.4618788,2282.335,514.1823,486.82355,138.52579,102.35275,95.4979,76.41727,60.14259,52.559494,57.38919,47.9199,39.6017,35.653084,29.79728,29.661793,37.766624,34.226864,33.49006,33.00383,40.15318
TRLTEAF128F42640B1,0MTVvKUXgxlqaGYK9uyQL5,Blues,0.32484844,0.082532085,0.2574127,0.0019332245,2224.0873233696134,124608.18590471143,2017.5207131824493,48853.62703920589,4349.221319901316,479581.39048719016,0.12611607142857142,0.0010182644959807266,9.183965e-06,0.037747007,-2.9460027e-05,0.010718575,107.666015625,-17.227514,93.14769,-37.323654,42.916485,-2.2940018,16.133423,-14.369589,1.0378321,-9.463069,-7.780456,-11.535121,4.5950346,-7.5614295,-0.97979635,-5.6686563,2.1359115,-4.354484,-3.036498,-10.602784,-4.1618276,882.74304,455.49466,288.4003,210.14075,68.53801,90.00652,61.61129,57.306538,45.42027,34.542385,41.157757,53.66327,100.04871,90.29386,85.95534,63.255478,55.99048,57.817528,61.442043,45.84212
TRLUGOR12903CDB355,1aRncYBtdizYoVKcSt8oaY,Blues,0.33391264,0.08289149,0.13974771,0.0007599602,2563.9151586965777,236567.21800313442,2292.5310261055674,107099.88616880392,5014.4030119243425,1068708.0660916432,0.15584615836466165,0.001591067605549932,5.100221e-06,0.013270172,3.468254e-05,0.002613416,151.99908088235293,-57.47886,82.73261,-26.65725,30.18486,-7.930676,5.6468964,-7.032612,4.016566,-5.087361,2.8355489,-8.787936,1.3298962,-6.4420443,-1.0893683,-5.3240786,4.079791,-6.5525913,3.6633556,-7.5318427,-3.1939607,961.3086,601.91205,210.93355,227.85521,92.10734,96.538185,68.9839,39.041485,62.965042,48.5144,66.39468,56.774063,50.6613,58.152905,60.95054,48.30826,52.021824,54.754948,83.04713,66.610664
TRLUIBE128F4235949,3NL5jIWtaZ5otkkSR6JNy6,Blues,0.38184103,0.077748485,0.20848827,0.0014256949,2583.8115447270843,232673.8091587989,2371.5785061253846,114741.61021842007,4995.9459806743425,1315551.8029535247,0.16410655545112782,0.0011783128704222219,-3.578287e-05,0.024235329,4.7508365e-05,0.008630565,135.99917763157896,-22.318726,74.50997,-18.062963,46.874245,14.437572,10.820503,6.301227,6.893789,-4.309971,4.07632,-8.522622,4.1292405,-1.7149708,1.9420689,-4.384664,1.5837837,-3.56951,2.5429637,-1.9083138,0.21201916,1564.5983,403.03934,266.00925,100.157524,51.742935,58.419106,63.02851,45.01765,45.976326,42.18693,51.972576,64.300026,53.09871,61.19066,71.232056,52.694782,58.424767,56.944374,58.985428,83.001945
TRNINPZ128F9320188,1566lqbAszAVnqarGPTVRw,Blues,0.42427796,0.092442006,0.1393026,0.0021664328,2762.425098782668,1211788.746772853,2704.3393517941495,201836.43912299516,5824.002878289473,3271108.1096538217,0.10852326127819549,0.005593302210956008,-1.1083986e-05,0.013304979,-2.2800427e-06,0.0039905463,117.45383522727273,-116.0606,69.318016,16.04348,25.911867,1.7553482,22.382948,-0.88963544,16.039364,7.8094263,10.673099,3.0563378,8.70722,2.1125138,2.5344436,-1.63329,-1.3041524,-7.484516,-1.5023575,-0.38636675,-1.8667047,5062.1636,1227.0989,659.75006,298.9096,168.03131,116.51369,109.781654,60.473175,59.193363,50.403072,48.64891,48.079052,63.030323,61.481396,45.96655,57.18496,53.22573,60.32003,60.981197,74.847946
TRNRUZY128F424A039,00i2QsCwGew02rmLKf4dxs,Blues,0.26891458,0.08906775,0.11008602,0.0006359252,1745.4132941022078,173104.59059725513,1865.896561493199,75085.49211055765,3671.8158922697367,969581.0459987608,0.08938483905075188,0.0010375860379100608,-0.002626432,0.0071556885,-0.0015335467,0.0023734155,184.5703125,-139.22063,125.09807,-21.575365,29.831947,-26.404562,15.875764,-8.909633,-0.28984547,-4.106327,-9.342839,-12.154747,8.744152,-13.31239,-0.98781866,-7.6900315,-2.4604096,-8.220372,-2.7177217,-6.7756734,0.9476657,1980.4492,541.7946,475.28882,98.04275,191.22694,122.80003,117.15192,67.43936,128.81593,54.863865,105.21725,67.63467,54.709816,54.676876,62.284798,36.65313,44.021984,66.42982,74.292305,54.63953
TRNSXLS128F1453DA6,00grkEDW5QgbQi46CuyU6E,Blues,0.28224805,0.090486534,0.07353604,0.0014531645,2175.0630262118466,254781.44399265473,2172.5949657668552,164092.948275547,4343.5546875,1529703.1280241515,0.1023187852443609,0.0010887069492964405,-0.0014078012,0.00439895,-0.0005060527,0.0012520227,73.828125,-167.79886,94.783516,-26.609892,24.07811,-15.23905,-14.880846,-12.483155,-2.0168555,-7.260104,-3.7733824,-9.101856,-0.44883767,-5.037415,-1.8226653,-8.142152,2.513839,-1.9692919,-1.441478,-3.4962773,-0.6370206,4571.103,670.3641,331.14206,237.01883,143.0363,98.99353,84.91759,101.90162,80.32275,86.52009,84.618324,57.410038,68.948265,55.882378,61.840996,44.845264,44.959637,90.33545,105.98193,101.19957
TROJWZI128F42371A6,17AVdBSI2y0v95OC9t6Zxo,Blues,0.41169527,0.08381519,0.30722,0.003109653,2639.1554772506015,324158.321464169,2503.8538245017357,91615.90454037278,5421.186266447368,1338036.976147887,0.13830107495300753,0.002612616425621563,-4.519476e-05,0.047238175,-0.0005500612,0.020955956,83.35433467741936,32.96509,78.02962,-14.426529,30.194931,2.1265697,3.2623272,-3.7474396,9.822484,-0.38088593,4.196302,-1.1424476,1.8541386,-0.6917457,1.1448271,-7.403555,-2.0867755,-5.316086,-1.4561604,-5.8355556,-2.9792893,559.2838,400.8529,182.94121,146.8486,85.386375,61.98439,67.90688,50.754993,42.153847,43.737602,41.153248,36.974102,34.654846,33.91542,29.12561,28.574663,32.121666,29.191029,33.28829,36.640163
TROLWDO128F421B15C,07ASAO2E9i2ay3gx0oyY3P,Blues,0.35751858,0.08840406,0.13399611,0.0049928604,2226.148347327888,625111.0828358036,2357.4766564580104,201050.82888564127,4578.9627878289475,2633498.4367177757,0.09994346217105263,0.0032661601777222017,5.027319e-05,0.007043853,-9.35439e-05,0.008559942,95.703125,-120.40687,92.92549,-1.7851425,32.316322,10.93603,10.6053295,-5.7079034,-0.74029285,-4.589229,1.8806158,-4.107355,-4.349181,-5.9659157,2.479507,-5.5681415,-2.1535254,-7.250213,-1.0928907,-8.024233,-0.55006176,7679.2134,1081.362,676.2741,370.7812,159.05319,130.78369,128.24638,109.04325,81.05021,162.15009,98.127,60.261936,59.833595,66.802826,57.06947,52.25296,54.611763,46.27846,88.18426,75.61385
TRONTYT12903CB19C9,00u3IsZKQJXlIIHFgLxbU9,Blues,0.40146437,0.08270195,0.19133736,0.0027294625,2292.3269175754513,298813.9345404038,2590.3964104245442,135877.97489101626,5128.302323190789,1812486.3522832082,0.09526991306390978,0.0013575649051212307,1.5394667e-06,0.018143492,-0.00012626461,0.010083552,117.45383522727273,-42.38122,95.40453,1.1730143,19.646992,6.573532,11.600312,5.3895392,3.0942807,-0.006637229,4.280616,-0.8416746,4.482707,-1.212152,1.6003757,-1.3478515,-0.18728426,-5.75494,0.88328683,-0.9586539,1.389073,1895.4586,353.2544,235.10309,136.50691,88.82516,68.32928,57.32445,42.690857,48.471317,43.668724,44.65539,43.801178,42.062744,27.12243,40.594757,33.32894,27.70791,35.911865,51.643906,42.443382
